userid,fsa,fsid,m_date,config_browser_name,config_browser_version,config_color_depth,config_os,config_resolution,config_viewport_size,location_browser_en,location_browser_lan,location_country_code,location_country_name,location_ipv4,config_device
,ef086990-58ee-4b59-8add-11b528b9843a,9c1ea302-26eb-45a6-849d-043f50a5cc96,1500594565,Safari,,,Macintosh,,,UTF-8,zh-tw,RU,Russia,66.138.102.100,Apple Phone
,696ab143-b053-48a9-ac64-0afefba79298,3b53fc77-ff66-4a1f-84c6-e9bdcb57790f,1500594663,Edge,,,iOS,,,UTF-8,es-419,US,United States,202.245.213.186,Android Tablet
,0ea6b35b-6841-4795-a961-03a460f20822,76850cf3-fecb-440d-ba43-b111b8c87cf1,1500422061,Firefox,,,Macintosh,,,UTF-8,es-419,ID,Indonesia,122.1.85.253,Desktop
,93b74a58-abd6-4fb1-a8ed-2eeb64581423,fd64df22-9f42-4711-b62e-d114b6e257bc,1500249361,Firefox,,,Linux,,,UTF-8,de,ID,Indonesia,241.33.61.189,Android Tablet
,cbdb583e-0f3b-4744-8cbb-0dfb1ed876c8,176fdea4-1f59-43f6-ab13-19693049a9c4,1500162803,Safari,,,Linux,,,UTF-8,fr,CZ,Czech Republic,227.161.33.178,Android Tablet
,ca5d5f4f-5437-44ed-a02b-f5c95492cf6f,acd73704-8210-4407-9f96-d49691513213,1500076495,Edge,,,Linux,,,UTF-8,ja-jp,ID,Indonesia,126.94.199.79,Android Phone
,3abe3d61-6fb1-443f-ae41-3a6a2e0a19b9,1aa040b4-f862-402c-9926-60d1ddcf3525,1500075797,Edge,,,Linux,,,UTF-8,ru,PL,Poland,230.110.139.210,Desktop
,4bf14a30-76bc-4dbc-9b9b-d176104a44c6,50fb1960-4abf-4398-aa57-1e9527a66f68,1499817334,Firefox,,,OS/2,,,UTF-8,zh-tw,CN,China,84.10.205.156,Desktop
,25b629ad-96b1-4830-9f52-84ba0d8df2be,6f244de9-5727-48b0-a6e7-558ad22c6ebd,1499817445,Edge,,,Windows,,,UTF-8,es,CN,China,242.139.229.178,Apple Ipod
,85fd0143-472b-4005-9135-c6ab8e55c302,0895c2fa-ba99-48c6-aa8e-cba6f379af77,1499730934,Firefox,,,(not set),,,UTF-8,fr,CN,China,154.44.164.30,Android Tablet
,4ca28881-c286-4633-bcb1-b1305e01e5b3,c286f73d-3064-4434-8877-c7ef41eaa93a,1499644410,Edge,,,Chrome OS,,,UTF-8,fr,CN,China,76.220.219.99,Window Phone
,023a4097-7314-4168-b859-f025217eed1d,e86b9d90-ad60-417d-911d-253c5f433f93,1499644129,Firefox,,,Samsung,,,UTF-8,ru,PE,Peru,231.151.143.25,Desktop
,d97db311-e418-45ea-a7d5-274952ca7f81,74bd769c-e4fd-4f0e-afd8-b57786530eab,1499557880,Edge,,,Windows,,,UTF-8,ru,PA,Panama,90.241.179.140,Android Phone
,30d20efb-eeb8-455c-8fbe-6ec69ebbd083,e3b7e5cf-8908-449c-9d39-add381368b7c,1499471579,Edge,,,Samsung,,,UTF-8,ru,CN,China,17.240.34.176,Apple Ipod
,6e91dce1-7332-45fc-af23-81ee6e0eeaf9,bebb4582-4970-46e5-bdf4-e4d1a8b8236f,1499471496,Safari,,,Linux,,,UTF-8,ru,CN,China,95.81.213.90,Apple Ipod
,eac00ad7-d723-430f-9fbe-f27df032c402,ae535667-ae35-4e88-80a1-9e75237a535d,1499384975,Edge,,,Macintosh,,,UTF-8,en-gb,BR,Brazil,189.135.203.227,Apple Phone
,a3ec8155-d8fd-43c8-b0ed-bf25bee78066,77fdede6-34a4-4615-a4b1-d73618814908,1499298510,Edge,,,Samsung,,,UTF-8,en-us,SD,Sudan,32.164.160.22,Window Phone
,ed12e25b-3b98-4501-859f-7006391c9275,ec98cdca-135b-4f8d-9522-02254ae9d1e3,1499298667,Safari,,,iOS,,,UTF-8,es,ID,Indonesia,178.63.54.169,Desktop
,c35706a7-09e5-4c13-9f90-29bcc14e2b00,944d237e-4999-46ae-b238-4ef73716c9a5,1499211923,Edge,,,Android,,,UTF-8,en-us,MX,Mexico,203.95.194.224,Window Tablet
,5251bf7c-a4f0-4541-81a0-13d0bb921685,a2ccff03-1c3c-4340-8133-5707cd1357b5,1498952761,Firefox,,,Linux,,,UTF-8,de,JP,Japan,168.180.202.81,BlackBerry 10
,738e16d4-1c90-4c3e-a21e-fb0a1bd25cf4,c7d63396-2179-4040-9a9c-9cc9b2f72055,1498867072,Edge,,,Linux,,,UTF-8,de,CN,China,237.197.77.245,Apple Ipod
,317e1cbc-8b05-4161-85a0-fb1031dd7f69,00fb0f80-0745-478f-be5a-09a97a601d32,1498866421,Firefox,,,iOS,,,UTF-8,ja-jp,PT,Portugal,132.213.215.218,Window Tablet
,3be8c689-3ba9-43a5-9f58-45d716495eea,3bfffd8d-aba8-4645-ba38-2758ce731bee,1498866360,Safari,,,iOS,,,UTF-8,zh-tw,US,United States,206.147.71.132,Window Phone
,6ef7d0fe-9eea-40ab-908a-4c6c830eed91,3f4fbce8-c3f6-4265-ab36-388ba7d5930a,1498693992,Edge,,,Macintosh,,,UTF-8,de,AR,Argentina,228.14.50.192,Desktop
,c833f202-7fba-49d8-8c38-e075ceafd68e,d39fd5d7-4b6f-4d4c-840d-164f3aaae71f,1498693765,Safari,,,Linux,,,UTF-8,es-419,ID,Indonesia,90.102.16.86,Window Phone
,1de34357-7c13-4305-a3a0-5347457a77c9,42ff189a-013d-418c-8785-08db7745c37b,1498607682,Safari,,,Samsung,,,UTF-8,pt-br,CN,China,96.191.157.84,Desktop
,e38cab2b-eea2-47a1-b0f9-d6a511d25465,8fadbdf8-a8db-48ad-9c7d-90036a85b81f,1498521449,Safari,,,Windows,,,UTF-8,es,AF,Afghanistan,162.86.138.240,BlackBerry 10
,2732e172-92b0-488f-b5ce-14cef60bc2a7,33fcdd56-a8f8-4730-977f-ddf23d95eb29,1498434403,Edge,,,OS/2,,,UTF-8,es-419,US,United States,53.181.216.6,Android Phone
,3f19e7ef-39e6-43e2-a081-9beb506b826c,8cf22d7c-b406-4292-a74c-807f646c9907,1498348293,Safari,,,OS/2,,,UTF-8,es-419,CN,China,24.47.88.156,Android Phone
,61a06f31-11e3-46a9-b4a6-367c089b36e3,cb44467d-f183-46df-a86e-8c37d86aa4f4,1498347726,Firefox,,,Windows Phone,,,UTF-8,es-419,PL,Poland,195.189.69.125,Apple Tablet
,2dd51c02-6d38-4435-976f-d12fd42bd2a9,0906ab9e-81f8-44c0-9869-ea6f949d9030,1498261610,Edge,,,(not set),,,UTF-8,en-gb,FR,France,29.235.71.122,Window Phone
,110ea0d4-1967-40fc-a922-37810a2b4a9f,f192d294-f0d8-4cb0-b46d-6cb38b83fffc,1498089087,Safari,,,Windows,,,UTF-8,es-419,ID,Indonesia,138.167.107.156,Android Phone
,cfec670a-eac6-4e6a-80d6-6bbba1c8ede1,b8035cff-93b4-44ba-a21b-774f225a76df,1498088674,Edge,,,Macintosh,,,UTF-8,fr,MA,Morocco,9.222.27.124,Apple Phone
,e9a856cd-e0fb-4278-9b80-2c799b67cc2a,b21fbc8c-b11a-4d9b-bc07-f116492bd78e,1498089231,Firefox,,,Linux,,,UTF-8,fr,CN,China,163.190.21.142,Apple Ipod
,d37884b5-3dc5-44f9-b55b-88c0584c90cf,57cf7dc4-62c4-4fd0-ad51-d6c31ce41256,1498088969,Edge,,,Linux,,,UTF-8,en-us,VN,Vietnam,131.185.155.182,Window Tablet
,fe435c0a-60e6-4de7-96f3-ecae77a718e5,d77cd0f8-32a7-4263-97b6-0bf3fb243988,1497915961,Firefox,,,Android,,,UTF-8,en-gb,US,United States,57.57.171.189,Android Phone
,a64ba2f0-b7f9-4cc4-adf7-dd1a6c5269ae,089e2ef2-a9b9-4103-90c7-81aa600a2f8f,1497829484,Edge,,,Chrome OS,,,UTF-8,en-gb,BI,Burundi,116.165.133.27,Android Tablet
,05cb24c9-84f1-476a-affd-70b224e26413,8b29fd91-03b4-495c-8f6b-dbdf0ab1bff6,1497743198,Edge,,,Windows,,,UTF-8,es-419,CN,China,171.229.238.23,Apple Phone
,add72977-0bae-4295-9163-56df44e1a9d4,1f56e96f-3c57-433c-99bd-9b767f32e395,1497657102,Firefox,,,Windows Phone,,,UTF-8,fr,RU,Russia,252.49.48.98,Android Tablet
,65b1be4c-7b9c-4bef-bd37-177099a616f3,0a4fdae2-a8b7-46c8-a756-558a1ed63a46,1497570357,Firefox,,,Chrome OS,,,UTF-8,de,PH,Philippines,100.245.125.63,Android Phone
,788dbe73-8d0c-4982-a73e-ae4661bd5cc5,7c3ea47d-bf34-483d-b2a8-cd2c00841de9,1497570155,Firefox,,,Linux,,,UTF-8,de,JP,Japan,153.90.28.7,BlackBerry 10
,4b9197c0-c3f4-4375-8059-19a93e7a0da7,4bb82969-feaf-4107-8d3f-4928195816ce,1497570736,Edge,,,Chrome OS,,,UTF-8,ru,PL,Poland,105.170.221.243,Window Phone
,e621c31f-657b-4f72-b9f0-d34e87dfa838,0c09e739-f9ad-43e4-b9dd-474051db64fd,1497397421,Safari,,,Macintosh,,,UTF-8,ja-jp,GB,United Kingdom,127.26.10.54,Apple Tablet
,97c72073-f33f-4fe0-b6f4-b61f54a901db,0aa7e9ed-50c0-4a3b-afc8-1601cf630495,1497397957,Safari,,,Samsung,,,UTF-8,en-gb,ID,Indonesia,36.224.66.49,Apple Ipod
,fb1280ac-750d-41e0-9d7c-6765442725c3,1e718c8a-df11-4b8a-a360-05560e86c2ab,1497225353,Safari,,,OS/2,,,UTF-8,pt-br,UY,Uruguay,111.55.42.23,Apple Ipod
,da7eded1-fd1f-453c-a8a0-5863fa4dd225,31b11566-2bdd-4c69-ab7b-18248a97765e,1497138905,Safari,,,(not set),,,UTF-8,zh-tw,PL,Poland,101.18.89.49,Desktop
,ec1ebf8b-5c96-4772-87af-ccc9ef937c83,5fcd46e6-e812-4073-afc3-f02ed32e99c7,1497052240,Firefox,,,OS/2,,,UTF-8,en-gb,ID,Indonesia,53.56.89.8,Window Tablet
,b446fa09-211d-44db-bdd7-15253d8ed7a7,4425ade2-55e2-428b-9db6-45dfe34441cd,1496965875,Firefox,,,Android,,,UTF-8,ja-jp,ES,Spain,89.44.54.93,Android Phone
,3e146b04-72f1-4052-8851-f1d7a9304601,58441dcf-355f-450c-8659-0a8dc73e3217,1496965827,Edge,,,Windows,,,UTF-8,en-gb,RU,Russia,58.216.169.243,BlackBerry 10
,13ef50bc-0490-40de-a1f1-ee9a09d81753,88ae58e8-ddb9-4ea9-a52b-4b16c6eb28fc,1496879787,Firefox,,,Android,,,UTF-8,de,GT,Guatemala,128.136.69.43,Android Phone
,da39daa2-d37a-4e04-8395-99b4b2f01161,57372176-40cb-49e6-99e0-ed78e445cd69,1496793330,Safari,,,Linux,,,UTF-8,pt-br,BR,Brazil,218.42.5.185,BlackBerry 10
,d9ce4c1f-6a2d-41e2-b941-24fbe54be927,6391c295-66e9-47c6-899c-daced4a840e5,1496620204,Safari,,,Chrome OS,,,UTF-8,ja-jp,DO,Dominican Republic,187.237.65.222,Window Phone
,a97212ba-b4a1-41e4-a9dc-4e6a859b0c5c,156f8b74-0ce1-4c0c-a587-9832e30a79d5,1496533688,Safari,,,(not set),,,UTF-8,ru,MX,Mexico,45.46.79.252,Android Tablet
,426ba52b-1de6-4af3-bc3f-baca1f2e79c5,b1be1a79-10be-45a1-9ab4-061ce5f3ab8b,1496533452,Safari,,,OS/2,,,UTF-8,pt-br,ID,Indonesia,140.177.27.2,Window Tablet
,1157ffeb-9282-408d-9e8c-00130bcd11d3,32064c13-2815-4f46-b266-683d9c0bc7e1,1496534048,Safari,,,iOS,,,UTF-8,ja-jp,CN,China,144.64.9.23,Window Tablet
,b05ade39-3d08-4e0d-9754-c1bc8d296a9d,614795fc-a0c4-4214-acee-9f424d16f456,1496447204,Safari,,,OS/2,,,UTF-8,zh-tw,PH,Philippines,232.220.154.242,Apple Phone
,14588f11-5ce4-4e1e-a5be-f7307cc49a5e,bd9f135e-651a-44be-8fd0-f3d5cc9774c4,1496361097,Edge,,,Macintosh,,,UTF-8,ja-jp,GR,Greece,125.9.198.54,Apple Tablet
,6e3251bf-d1c9-42bf-bbef-42164464c948,3c7baf08-68a9-48d5-b3de-9cbe54382dd7,1496361179,Safari,,,Windows Phone,,,UTF-8,es,CO,Colombia,16.210.198.108,Window Tablet
,9e6c9243-de8f-4b53-9e67-031e76189b79,68bf7b9b-1d98-41f8-933c-afceb99fc042,1496361088,Firefox,,,OS/2,,,UTF-8,zh-tw,CN,China,70.236.96.24,Window Phone
,1a3da9b6-ca50-4be8-a539-7e7bd79f537f,3b745325-cabb-4dfa-85bd-32f36815fdd8,1496188253,Firefox,,,OS/2,,,UTF-8,es,JP,Japan,67.58.134.93,Android Tablet
,ff62fa2f-bca5-48dc-be6b-2a3335e25a80,dcfc8758-eee8-4893-a424-3fc9d37f2676,1496101538,Firefox,,,Chrome OS,,,UTF-8,es,XK,Kosovo,136.75.133.57,Apple Ipod
,1df83b24-9dd3-45f3-825e-02292e4e11ff,df5d8b45-d948-4edb-a8cf-2ebd4a16ca0a,1496101882,Firefox,,,Chrome OS,,,UTF-8,fr,HR,Croatia,0.17.57.136,Window Tablet
,bc6186d7-8979-474a-824d-e55d09db5a6b,80e063c5-c3ca-4e57-ac37-a56ad436c8c7,1496015229,Edge,,,(not set),,,UTF-8,es,PE,Peru,252.215.15.206,Android Phone
,ba6ff2f8-4bb2-4567-8574-4731116266d8,11cfe1f5-579e-4ee6-a1bb-7c50179a1ded,1495928642,Firefox,,,Macintosh,,,UTF-8,pt-br,ID,Indonesia,68.146.30.40,Apple Tablet
,c27c2593-f8f7-41c3-98df-2d81700e31f5,77510644-409a-4c6d-82a3-a2228dd3c3dc,1495928574,Edge,,,(not set),,,UTF-8,ru,NO,Norway,24.84.20.171,Android Tablet
,4bbba35a-3103-4e45-897e-c33f62dde7a2,5e34023c-c50f-4538-8804-a5c2f9db2c44,1495842527,Firefox,,,Android,,,UTF-8,en-gb,RU,Russia,247.11.69.51,Window Phone
,94de9fc1-c8f9-4f1e-a45f-551b3b00653c,3d6d2e77-099a-41c8-bed9-26e26219253e,1495756368,Firefox,,,Linux,,,UTF-8,es-419,CN,China,187.1.54.117,Apple Tablet
,18392500-0f2c-42cf-b22e-61745b343ab2,fcb8c35f-b4eb-4e52-afa7-d5d99b9c371c,1495583368,Edge,,,iOS,,,UTF-8,es-419,MX,Mexico,199.102.8.200,Android Phone
,2a337b1a-eeec-45fc-b465-6a0eced055e6,38b3f731-c239-41a9-aea4-6bf59efa4bd8,1495497436,Safari,,,iOS,,,UTF-8,es-419,CN,China,157.61.4.243,Apple Tablet
,42be08ba-1637-4a36-a6b2-41e69c1e1c61,c40e7058-5493-4818-9d9f-02d116d0584c,1495497503,Safari,,,Macintosh,,,UTF-8,ja-jp,AM,Armenia,248.171.241.225,BlackBerry 10
,90fc92e2-d69d-402a-9301-ffcceeefb8a5,708e4fe8-f647-45d0-a813-93c8a48f3735,1495323959,Firefox,,,Samsung,,,UTF-8,es,CN,China,11.195.227.82,Android Tablet
,a748d86d-d58c-445b-8550-c476db824f65,fb40ca2f-9db0-4b34-9464-e34577b0d167,1495237650,Safari,,,Android,,,UTF-8,pt-br,TH,Thailand,224.248.26.183,Window Phone
,97f62981-ac90-46d0-a498-0e867e7d887b,4633f97b-ab25-4c82-a24d-a0e0f34d2c2c,1495151125,Firefox,,,Linux,,,UTF-8,es,SE,Sweden,191.161.177.118,Apple Ipod
,4bc2565d-22e0-498c-9326-eeb77c1e2b29,81f674e4-fdc8-4424-8264-416dbc838207,1495151592,Safari,,,Windows,,,UTF-8,pt-br,RU,Russia,6.55.86.193,BlackBerry 10
,0ec16fe0-20ed-4256-ad25-bfd295ce773a,94ad3138-7ec2-478d-a8b5-5a29ad7a22d7,1494978745,Firefox,,,Windows Phone,,,UTF-8,es-419,CN,China,99.215.16.206,Android Phone
,187782b3-85d4-4f43-8d45-c47db9719911,3008319a-9fe5-46eb-83d7-2d3f1cfb386e,1494978633,Firefox,,,(not set),,,UTF-8,fr,CN,China,127.114.219.137,Apple Tablet
,f200a3f6-69b9-4620-883c-b4bc7d224216,c16ad76e-3e05-452e-be08-764715b2e17e,1494806202,Edge,,,Samsung,,,UTF-8,de,US,United States,217.222.199.15,Apple Ipod
,541801e4-a227-49bc-872e-0120c2ca4830,ff93cae7-2911-44cd-959d-f589831eefbb,1494719146,Safari,,,Samsung,,,UTF-8,ru,BR,Brazil,78.243.106.246,Apple Tablet
,f5fe279d-f6ed-4cd2-91f0-615681f69224,94898991-278d-4b6b-b825-ab5bce998c3f,1494632487,Safari,,,Linux,,,UTF-8,de,SE,Sweden,23.210.30.213,Window Phone
,9cd5bed5-c547-4ccc-a28c-e37f75b88267,fb90a398-e210-4fee-b6d7-0ca59fbfc066,1494546337,Firefox,,,Windows,,,UTF-8,es,ID,Indonesia,59.8.92.165,Apple Ipod
,1590abbf-38bb-4860-9e77-ab974e0a83b2,cce4183b-3e46-4308-b82e-2c30eec80d62,1494546530,Firefox,,,Windows,,,UTF-8,ru,BD,Bangladesh,220.122.75.36,Window Phone
,ecefb0d3-44eb-4d69-88bf-6114c4cd78b2,e8edc82d-9624-4000-981e-af6a1768e480,1494546911,Firefox,,,Samsung,,,UTF-8,zh-tw,PL,Poland,34.237.253.187,Desktop
,270a73cb-3327-4cb9-b064-3418834882d4,aab83056-431f-4c35-a78c-df540acccaf8,1494460303,Edge,,,(not set),,,UTF-8,ru,PT,Portugal,179.2.192.140,Apple Phone
,b1d360bc-1722-4b0f-8e59-2dbfdf8b22e3,981b5aba-d8c8-45f8-8a52-191e7cbeb522,1494460126,Safari,,,Samsung,,,UTF-8,en-gb,TH,Thailand,86.237.131.254,Android Phone
,e1292f77-7322-4724-9422-20346549eba2,a4c24454-df50-4d08-a547-2deb510c137b,1494287273,Safari,,,Android,,,UTF-8,en-gb,IR,Iran,254.128.246.222,Apple Ipod
,568087a4-70e5-48b1-9327-b804d44e425c,fb625aec-ab22-4623-ac24-82f428837c9d,1494287493,Firefox,,,Windows,,,UTF-8,en-gb,ID,Indonesia,98.150.226.200,Window Phone
,84c28d64-28d5-42c0-8033-2a30a38eb6ef,241b8878-6e6f-4adb-acb1-4eefc21ffb8e,1494287326,Edge,,,Macintosh,,,UTF-8,fr,JM,Jamaica,76.35.158.131,Android Tablet
,91c704d7-1bb4-4642-bb5f-9fd6667bd28b,8f1bf625-e253-41c0-a0b1-4b19813b0f0b,1494287403,Edge,,,(not set),,,UTF-8,fr,PH,Philippines,150.37.161.166,Window Phone
,a0e45cde-4bd5-4982-ba2a-1e57724ce519,adeaca7d-101b-428b-b26d-e14682ee746e,1494027958,Safari,,,Android,,,UTF-8,ja-jp,MY,Malaysia,87.63.228.58,Apple Ipod
,c0489798-6a98-467b-8bea-e609c99fdd3f,11a41fc9-4844-493d-a478-b9f4566a2526,1494027992,Safari,,,Windows,,,UTF-8,ja-jp,FR,France,198.229.138.238,Desktop
,5daaa1b2-876f-40ed-86d7-cfee6bf0170e,6d3e51c0-922d-4ebb-8d87-f67b12f6e31e,1493941877,Safari,,,OS/2,,,UTF-8,zh-tw,SI,Slovenia,3.231.114.95,BlackBerry 10
,fedff571-c2cf-4ad9-8125-c44ed789db5f,56278fdc-388d-4397-b44e-2c2f1d43225c,1493941781,Firefox,,,Macintosh,,,UTF-8,ru,SY,Syria,91.4.127.41,Android Phone
,9c46e633-33cd-4b3c-9cfb-e80f2dd7d1c3,017ad93e-df6d-4aa9-ac40-387fefb4adc1,1493855064,Safari,,,iOS,,,UTF-8,fr,NL,Netherlands,62.63.237.76,BlackBerry 10
,16665448-c72e-4d77-87ed-10c50f52d56b,8c429d01-f5e3-49ec-b1c5-3f90ffdce1ca,1493855237,Edge,,,OS/2,,,UTF-8,zh-tw,KM,Comoros,114.219.109.106,Apple Phone
,ad2e0845-1edd-4433-b3ae-122b02267665,4d3e039e-01aa-4a01-b530-72f6724cd5d2,1493768885,Firefox,,,Samsung,,,UTF-8,pt-br,RU,Russia,113.100.84.151,Desktop
,3eca13a8-63a9-4272-8918-aed0567b7ffb,4ad78fc9-7df7-464a-8f57-a2417e924ed8,1493769080,Firefox,,,Android,,,UTF-8,es,ID,Indonesia,47.31.45.160,Apple Phone
,4d92baa1-92fe-42a1-8408-cbf26524bc42,a5d40ec9-88fd-413d-af0d-203defae1272,1493682660,Safari,,,Android,,,UTF-8,zh-tw,CN,China,85.124.246.229,Apple Phone
,3c1dc56d-7e3b-46a1-b42b-203c04df21ee,7fb3f294-ad06-4230-aa81-825e4aa80d9f,1493596625,Safari,,,(not set),,,UTF-8,fr,ZA,South Africa,148.233.162.127,Desktop
,fe321b95-c27a-42a0-a015-8862db3daed1,58cb159c-43a4-490f-9b54-534fe4e05de2,1493596055,Safari,,,Linux,,,UTF-8,en-us,PT,Portugal,144.134.226.16,Window Tablet
,80d04386-76e1-4d7f-bfd4-4012cf7abe83,966d3ed0-90ca-4885-bb86-f9bf60b54ea9,1493595979,Firefox,,,Android,,,UTF-8,en-gb,HR,Croatia,120.188.29.15,Window Tablet
,0bdcef81-4539-4947-9b70-d919db9012a2,9ecc0070-adb5-4958-b352-62383e190a4c,1493509496,Edge,,,Samsung,,,UTF-8,es-419,BR,Brazil,180.245.25.110,Desktop
,bd7f1c42-5453-463f-a911-6684609e737e,254ae222-b390-4ef7-a31e-fe473fb914a9,1493509743,Firefox,,,Macintosh,,,UTF-8,es-419,JP,Japan,158.122.89.88,Android Phone
,bf4d0530-0c38-4e4c-959d-bdedb3808471,d23d597e-89aa-4e59-bd04-74bf8c7e3e17,1493423793,Safari,,,Windows,,,UTF-8,ja-jp,AR,Argentina,182.203.53.55,Apple Phone
,54441e49-8be6-4c3e-8b0d-bd034fd00e1b,4aa4b110-7c65-4ce9-93a7-93c047a7569e,1493250713,Firefox,,,iOS,,,UTF-8,pt-br,TH,Thailand,51.254.92.145,Apple Tablet
,709c597a-f65f-4e49-9adb-7e5c9db7c920,1abac39a-3872-4689-822e-1d9166d38c0c,1493077795,Edge,,,Macintosh,,,UTF-8,fr,PH,Philippines,138.133.59.173,Apple Ipod
,072a1012-a37c-473d-a2d6-afd388850390,b770a225-4a0c-4055-896e-b10ba5a4c534,1493077789,Firefox,,,Macintosh,,,UTF-8,fr,CN,China,191.96.205.140,BlackBerry 10
,ae0cdd90-21e6-4418-a095-81135d6fa838,d8379375-7c09-4637-85a6-16e836749e29,1492991323,Edge,,,OS/2,,,UTF-8,pt-br,ID,Indonesia,51.146.18.239,BlackBerry 10
,241e671e-b3a8-4bda-84a1-3e21523b3935,1d958532-504e-492d-8998-b8f36ece519a,1492991180,Safari,,,Macintosh,,,UTF-8,en-gb,AL,Albania,248.231.137.91,Android Phone
,cdf0e00f-a1a5-478b-b065-1e5168a42126,b5abe8cd-150a-4d23-be98-cbde22207429,1492991368,Safari,,,Android,,,UTF-8,de,AF,Afghanistan,70.20.236.143,Window Tablet
,74b5d5f6-b84c-4917-934b-607e44a26de6,c95eeb96-7ae6-4cad-bf67-bcb9baa1630e,1492905310,Firefox,,,OS/2,,,UTF-8,fr,CN,China,167.17.58.254,Window Tablet
,caceaed8-133c-4184-84a5-bf552729fb45,837a2949-b980-41f2-b8f1-1cb606d5797f,1492905353,Edge,,,(not set),,,UTF-8,fr,RU,Russia,218.140.122.153,Apple Phone
,d581c580-a0be-465c-a572-e827952f726e,417f1e72-73dd-4321-9dc4-d8c4293daa79,1492904892,Edge,,,Windows Phone,,,UTF-8,ru,CN,China,69.149.227.223,Desktop
,425d2a3a-2fbb-481f-be1f-3d2d6580ed58,0cedb426-d035-4a8a-a3e2-7d365d2cfbf8,1492732192,Firefox,,,Macintosh,,,UTF-8,ja-jp,BF,Burkina Faso,53.22.122.215,BlackBerry 10
,297137b3-bfaf-44fe-998b-5f83767e5327,b5e228f3-a663-43a2-9e44-2852f66c07b2,1492645764,Edge,,,Chrome OS,,,UTF-8,en-us,TH,Thailand,169.226.104.193,Desktop
,509b67ed-d598-4a66-9ec5-a4df6e6c3a7b,bac0a0eb-6176-4ae1-8e3e-66cb8a2493e5,1492645819,Safari,,,Windows,,,UTF-8,de,ID,Indonesia,254.9.10.158,BlackBerry 10
,756f0377-e516-4565-bc31-8a20d4176272,7ad09759-71d4-4b68-ac82-41cd6472bdd6,1492472937,Firefox,,,Windows Phone,,,UTF-8,ru,CN,China,45.130.5.253,BlackBerry 10
,d65d7ec1-1513-4e39-b393-3704a1fa2274,3ec9809c-176c-4d2c-8efb-de2c8d3f720c,1492386438,Edge,,,(not set),,,UTF-8,de,PH,Philippines,229.65.54.55,Apple Phone
,f728c5c7-0542-4bf8-a675-bd45d7320423,89cad3a8-8c32-470d-b4cb-caf044a3bf38,1492386394,Safari,,,Samsung,,,UTF-8,de,CN,China,166.63.54.217,Apple Tablet
,ac55bedf-4538-4831-b55f-3216f554c298,644f1216-e74b-4122-9f75-0cc51a2e4eb4,1492300350,Safari,,,Chrome OS,,,UTF-8,zh-tw,PL,Poland,82.108.75.188,Android Tablet
,835ae2a2-7aa1-472d-9fce-2c043452ec83,ce9dca8c-a7ee-4292-b5bf-d3dee975a717,1492300273,Safari,,,(not set),,,UTF-8,en-gb,CN,China,20.70.93.226,Apple Phone
,a6289cc9-9a0d-48d7-84d1-961b1f9681d7,342402cd-8eb2-49be-8ca3-3b016cd0611e,1492213810,Safari,,,Android,,,UTF-8,ru,MK,Macedonia,51.128.209.232,Desktop
,80864d9d-1919-4a81-b5d4-c925c58f0185,76c4e6cd-d390-4d9b-ab73-cc3bba3ebcb7,1492127097,Edge,,,OS/2,,,UTF-8,zh-tw,PT,Portugal,30.134.112.225,Apple Tablet
,43a73e46-692a-4e2d-b773-b5b771566329,4affb0ee-1a72-4862-8e9a-d2d6a3395fad,1492127607,Edge,,,iOS,,,UTF-8,zh-tw,RU,Russia,196.75.216.169,Android Tablet
,12033d7b-80a0-421c-b688-d48578539fba,897abb70-84a3-4b93-9044-eafa08ae9a72,1492041025,Safari,,,Android,,,UTF-8,de,TH,Thailand,136.158.247.2,Apple Phone
,997c0301-3e6f-49a3-899c-a5d79a0f05b6,bfa12b1d-5c52-40d3-b628-111696f21837,1491868198,Safari,,,Windows Phone,,,UTF-8,es-419,RS,Serbia,213.239.62.71,Apple Tablet
,be2ee8cf-3c05-4a3e-b7b5-d08365d425dd,1cc3a109-15cd-44a7-8c8b-9a11baaf4170,1491782146,Safari,,,Macintosh,,,UTF-8,zh-tw,CN,China,201.102.187.51,Desktop
,0109b8cb-3472-40ab-b0f8-7cd67568ea38,e15bb392-f427-4f81-8ef9-b955672d5185,1491781366,Safari,,,(not set),,,UTF-8,es-419,DO,Dominican Republic,89.18.105.202,Window Tablet
,d7f573d3-0dc1-49db-b745-d2338a2a4658,86b3863e-7ed7-44e9-9772-0d1ec3955d9c,1491781633,Safari,,,Android,,,UTF-8,en-gb,JP,Japan,209.148.57.60,BlackBerry 10
,8d8cb5dc-407a-4517-b73f-687b70282b54,1798001b-00f4-46ee-ba1c-27ecfabb65cf,1491781466,Safari,,,Macintosh,,,UTF-8,es-419,BA,Bosnia and Herzegovina,201.248.7.198,Apple Tablet
,60c2f5a3-58d1-47fc-8364-68dbf35d0960,b63ac9f6-819c-4891-9b8f-9587b27a101e,1491695866,Edge,,,Linux,,,UTF-8,ru,CN,China,248.129.116.30,Apple Phone
,6bfaa723-739d-458b-b778-6d92e874eadf,cfd94a83-5835-45d8-a16b-cb7569139028,1491695512,Edge,,,Android,,,UTF-8,ja-jp,ID,Indonesia,215.80.61.126,Apple Phone
