"fsa","userid","fsid","m_date","config_browser","config_browser_name","config_browser_version","config_color_depth","config_device","config_java","config_resolution","config_viewport_size","idsite","location_browser_en","location_browser_lan","location_country_code","location_country_name","location_ipv4","location_ipv6","location_path","referal_xxx"
"553235496.1514425730",-1,"828184814.1514425730","1,514,427,314",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"553235496.1514425730",-1,"828184814.1514425730","1,514,427,317",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"553235496.1514425730",-1,"828184814.1514425730","1,514,427,322",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"553235496.1514425730",-1,"828184814.1514425730","1,514,427,324",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"553235496.1514425730",-1,"828184814.1514425730","1,514,427,327",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"553235496.1514425730",-1,"828184814.1514425730","1,514,427,331",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"553235496.1514425730",-1,"828184814.1514425730","1,514,427,644",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/login,
"553235496.1514425730",-1,"828184814.1514425730","1,514,427,675",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"553235496.1514425730",-1,"828184814.1514425730","1,514,427,704",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt1320103,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,428",Chrome,,,"24-bit",BlackBerry 10,"0","360x640","360x640",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,431",Chrome,,,"24-bit",BlackBerry 10,"0","360x640","360x640",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,541",Chrome,,,"24-bit",BlackBerry PlayBook,"0","600x1024","600x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,544",Chrome,,,"24-bit",BlackBerry PlayBook,"0","600x1024","600x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,581",Chrome,,,"24-bit",BlackBerry PlayBook,"0","600x1024","600x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,584",Chrome,,,"24-bit",BlackBerry PlayBook,"0","600x1024","600x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,614",Chrome,,,"24-bit",BlackBerry PlayBook,"0","600x1024","600x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,617",Chrome,,,"24-bit",BlackBerry PlayBook,"0","600x1024","600x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,646",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,649",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,655",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/login,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,688",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/login,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,691",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/login,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,703",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/login,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,714",Chrome,,,"24-bit",BlackBerry 10,"0","360x640","360x640",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,347,718",Chrome,,,"24-bit",BlackBerry 10,"0","360x640","360x640",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,348,014",Chrome,,,"24-bit",BlackBerry 10,"0","360x640","360x640",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,348,024",Chrome,,,"24-bit",BlackBerry 10,"0","360x640","360x640",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,348,070",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,348,074",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,348,094",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1882363178.1514347421",-1,"2089413022.1514347421","1,514,348,099",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,359,599",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,359,845",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,359,849",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,359,940",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,359,942",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,360,019",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,360,869",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,487",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,525",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,576",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,646",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,677",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,679",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,726",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,786",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,825",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,848",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,850",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,943",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,361,966",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,015",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,017",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,050",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,079",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,081",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,109",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,164",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,174",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,190",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,230",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,232",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,316",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,342",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,420",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,422",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,428",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,430",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,520",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,550",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,609",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,650",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,681",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,798",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,805",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,866",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,970",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,362,972",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,007",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,049",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,051",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,109",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,168",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,171",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,403",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,431",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,433",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,545",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,547",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,693",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,711",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,763",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,363,765",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,364,096",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,364,154",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,364,157",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,364,364",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,364,629",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,364,662",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,364,696",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,364,698",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,364,705",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,365,657",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,365,672",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,365,717",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,365,720",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,365,747",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,365,757",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,365,758",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,365,774",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,365,903",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,365,914",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,365,916",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,366,120",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x248",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,366,256",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,366,285",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,366,307",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,366,577",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,366,659",Firefox,,,"24-bit",Desktop,"0","1920x1080","838x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,425,187",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,425,189",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,425,250",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,425,364",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
