fsa	userid	fsid	m_date	config_browser	config_browser_name	config_browser_version	config_color_depth	config_device	config_java	config_resolution	config_viewport_size	idsite	location_browser_en	location_browser_lan	location_country_code	location_country_name	location_ipv4	location_ipv6	referal_xxx
490deb3f-6126-4aa7-9468-7dff852e0149	-1	ec50c0a1-4e23-406b-9367-8763676b4f14	"1,486,338,714"	Edge				Apple Ipod					UTF-8	fr	CA	Canada	137.234.177.138		
490deb3f-6126-4aa7-9468-7dff852e0149	2a1aa7f2-101f-4faf-ab53-997b85874b60	ec50c0a1-4e23-406b-9367-8763676b4f14	"1,486,338,957"	Edge				Apple Ipod					UTF-8	fr	CA	Canada	137.234.177.138		
79ea76d9-4c8b-4565-b089-d1a508692a63	-1	0d0fad0d-e68f-4973-9ec3-4452f2766eaf	"1,502,668,253"	Edge				Apple Tablet					UTF-8	pt-br	CZ	Czech Republic	44.71.100.150		
79ea76d9-4c8b-4565-b089-d1a508692a63	-1	0d0fad0d-e68f-4973-9ec3-4452f2766eaf	"1,502,668,267"	Edge				Apple Tablet					UTF-8	pt-br	CZ	Czech Republic	44.71.100.150		
79ea76d9-4c8b-4565-b089-d1a508692a63	-1	0d0fad0d-e68f-4973-9ec3-4452f2766eaf	"1,502,668,345"	Safari				Apple Tablet					UTF-8	pt-br	CZ	Czech Republic	44.71.100.150		
79ea76d9-4c8b-4565-b089-d1a508692a63	b51f9a2a-b768-4f68-b70d-3ec874530513	0d0fad0d-e68f-4973-9ec3-4452f2766eaf	"1,502,668,655"	Safari				Apple Tablet					UTF-8	pt-br	CZ	Czech Republic	44.71.100.150		
e1731975-7acc-460b-9385-7828d2b11091	719589d8-571c-4a7f-bb90-75a875578270	9fdef293-1e9c-42ca-9298-55967c16f80a	"1,482,796,305"	Firefox				Desktop					UTF-8	ja-jp	IL	Israel	112.146.109.232		
1157ffeb-9282-408d-9e8c-00130bcd11d3	-1	32064c13-2815-4f46-b266-683d9c0bc7e1	"1,496,533,869"	Firefox				Desktop					UTF-8	ja-jp	CN	China	144.64.9.23		
1157ffeb-9282-408d-9e8c-00130bcd11d3	-1	32064c13-2815-4f46-b266-683d9c0bc7e1	"1,496,534,048"	Safari				Window Tablet					UTF-8	ja-jp	CN	China	144.64.9.23		
1157ffeb-9282-408d-9e8c-00130bcd11d3	a2105168-ed76-4f15-b530-45c2d03d224b	32064c13-2815-4f46-b266-683d9c0bc7e1	"1,496,534,376"	Firefox				Desktop					UTF-8	ja-jp	CN	China	144.64.9.23		
83988746.15	-1	668192073.2	"1,513,930,817"	Chrome			24-bit	Desktop	0	1920x1080	115x742		UTF-8	en-us	VN	Vietnam	10.88.113.111		
eee70687-86d3-4ff3-b451-c665d45639c6	f5f966fa-dc26-4492-a81c-b99cf3d94cf1	88db67b9-339f-44e3-b721-2e349826c569	"1,483,401,352"	Firefox				Apple Ipod					UTF-8	es	CN	China	78.13.224.120		
940a4fe8-936a-4a31-b57c-a54f5fe28295	-1	724a457e-9437-4ed7-8c00-2c444c5d4ca4	"1,500,508,077"	Safari				Apple Tablet					UTF-8	zh-tw	JP	Japan	28.9.21.20		
940a4fe8-936a-4a31-b57c-a54f5fe28295	4000dbbd-f808-481b-831b-1b4090060c4e	724a457e-9437-4ed7-8c00-2c444c5d4ca4	"1,500,508,202"	Safari				Apple Tablet					UTF-8	zh-tw	JP	Japan	28.9.21.20		
2d7a729d-eded-41a5-a47d-5e9713ac8403	-1	6eb0a999-3a66-4bbb-bbb5-3f5457071891	"1,482,795,695"	Edge				Window Phone					UTF-8	ru	LK	Sri Lanka	109.200.86.55		
2d7a729d-eded-41a5-a47d-5e9713ac8403	64aeeb37-284d-4071-a982-5a13f1357d5a	6eb0a999-3a66-4bbb-bbb5-3f5457071891	"1,482,796,272"	Safari				Desktop					UTF-8	ru	LK	Sri Lanka	109.200.86.55		
fb581df8-2945-4a34-8b2a-134ce161f5b5	-1	a99864d1-4741-4523-9adf-82e1838654d5	"1,491,176,705"	Edge				Android Tablet					UTF-8	fr	ID	Indonesia	204.132.39.6		
fb581df8-2945-4a34-8b2a-134ce161f5b5	-1	a99864d1-4741-4523-9adf-82e1838654d5	"1,491,176,867"	Edge				Apple Ipod					UTF-8	fr	ID	Indonesia	204.132.39.6		
fb581df8-2945-4a34-8b2a-134ce161f5b5	7c42f042-e3d4-4a31-9a9d-70b9f95ce253	a99864d1-4741-4523-9adf-82e1838654d5	"1,491,177,215"	Edge				Apple Ipod					UTF-8	fr	ID	Indonesia	204.132.39.6		
afb33605-dead-46be-ba9e-c199ba7aa7fc	72ac937f-a748-48ff-b3f7-c428265a8d17	52c25817-e1bf-4b62-92fd-438e0a837f77	"1,486,857,127"	Edge				Apple Phone					UTF-8	ja-jp	CA	Canada	152.63.55.148		
abad7a31-e22e-4133-b3cb-ca52084dcc24	-1	255ab78b-8e44-4c49-ab6c-cd40f9032fe7	"1,508,888,712"	Safari				Apple Phone					UTF-8	de	TH	Thailand	132.196.227.188		
abad7a31-e22e-4133-b3cb-ca52084dcc24	-1	255ab78b-8e44-4c49-ab6c-cd40f9032fe7	"1,508,888,989"	Safari				Apple Phone					UTF-8	de	TH	Thailand	132.196.227.188		
abad7a31-e22e-4133-b3cb-ca52084dcc24	7f5fced2-ced0-4704-9ad1-b5fa98f2829c	255ab78b-8e44-4c49-ab6c-cd40f9032fe7	"1,508,889,076"	Safari				Apple Tablet					UTF-8	de	TH	Thailand	132.196.227.188		
ae45f608-462e-4391-8b05-fb9393351ffc	-1	33d6237c-88aa-4f07-b471-d599c39a639b	"1,486,597,742"	Edge				Desktop					UTF-8	es	CN	China	237.101.51.35		
ae45f608-462e-4391-8b05-fb9393351ffc	-1	33d6237c-88aa-4f07-b471-d599c39a639b	"1,486,597,901"	Edge				Desktop					UTF-8	es	CN	China	237.101.51.35		
ae45f608-462e-4391-8b05-fb9393351ffc	ccbe6ae9-c606-4aba-85b1-3296f8a93d05	33d6237c-88aa-4f07-b471-d599c39a639b	"1,486,598,039"	Edge				Apple Tablet					UTF-8	es	CN	China	237.101.51.35		
dd8244ad-a191-4477-a228-2a4e0480b976	-1	86b731d6-753e-499f-9301-076f9fadd0a3	"1,490,140,392"	Safari				Apple Ipod					UTF-8	en-gb	CN	China	16.75.249.88		
dd8244ad-a191-4477-a228-2a4e0480b976	5bdd8016-ecb6-4ec0-bdc8-8c3c83b8d728	86b731d6-753e-499f-9301-076f9fadd0a3	"1,490,140,590"	Safari				Apple Ipod					UTF-8	en-gb	CN	China	16.75.249.88		
43a1e4b4-969e-4fe3-989b-c62b2698dfac	-1	d2becd88-fed3-4f8f-aa70-e50744a9ff7d	"1,506,469,728"	Edge				Android Tablet					UTF-8	ja-jp	KR	South Korea	34.57.91.110		
43a1e4b4-969e-4fe3-989b-c62b2698dfac	4ed86eb8-1d1d-4f62-9eaf-c119c1f71e79	d2becd88-fed3-4f8f-aa70-e50744a9ff7d	"1,506,470,104"	Edge				Android Tablet					UTF-8	ja-jp	KR	South Korea	34.57.91.110		
688a2d34-3426-4019-af9b-9c1b88d1cdcc	796058dd-beec-46f8-a904-086ed1aa6805	4459d67a-12f6-4a9b-8fdf-78e40baba98f	"1,499,989,844"	Firefox				Apple Ipod					UTF-8	zh-tw	UA	Ukraine	158.22.83.204		
46e45637-3505-4440-b40c-3176bbcd54ed	62ad22ff-aeb3-4531-8d19-4d43a4cd2922	b696dcd5-e67e-4640-b632-a3a1c123991d	"1,490,053,922"	Edge				Window Tablet					UTF-8	de	CN	China	38.252.159.249		
4ca28881-c286-4633-bcb1-b1305e01e5b3	-1	c286f73d-3064-4434-8877-c7ef41eaa93a	"1,499,644,410"	Edge				Window Phone					UTF-8	fr	CN	China	76.220.219.99		
4ca28881-c286-4633-bcb1-b1305e01e5b3	3511fb29-17a0-4ea3-8bbd-9574e4a0a739	c286f73d-3064-4434-8877-c7ef41eaa93a	"1,499,644,456"	Firefox				BlackBerry 10					UTF-8	fr	CN	China	76.220.219.99		
92fbb4d4-978e-4c9d-895a-b9e9a9b95df9	2663b09a-2e1b-4c02-9535-a2374a2765ae	cbbad5ad-0fb0-4ece-bd78-757f0849f499	"1,511,913,074"	Edge				Apple Tablet					UTF-8	en-gb	VN	Vietnam	234.145.226.96		
63e9654f-b73e-452b-81b2-f0ec8d190d95	-1	81498d57-009b-4b4f-b0e7-c4c6fd689ef1	"1,503,532,556"	Edge				Apple Ipod					UTF-8	de	ID	Indonesia	139.122.43.202		
63e9654f-b73e-452b-81b2-f0ec8d190d95	-1	81498d57-009b-4b4f-b0e7-c4c6fd689ef1	"1,503,532,749"	Firefox				Desktop					UTF-8	de	ID	Indonesia	139.122.43.202		
63e9654f-b73e-452b-81b2-f0ec8d190d95	17097b83-9bdd-47b5-bc1d-2f76db94dedb	81498d57-009b-4b4f-b0e7-c4c6fd689ef1	"1,503,532,794"	Firefox				Desktop					UTF-8	de	ID	Indonesia	139.122.43.202		
006a94e0-4070-4ce3-9f44-42b6b65ae320	-1	3f417a69-e588-4f5b-949e-220c731c43f4	"1,502,236,009"	Safari				Window Tablet					UTF-8	fr	PH	Philippines	79.127.244.215		
006a94e0-4070-4ce3-9f44-42b6b65ae320	efa07c99-850e-43f2-bdb7-da7e86f3fb54	3f417a69-e588-4f5b-949e-220c731c43f4	"1,502,236,299"	Safari				Window Tablet					UTF-8	fr	PH	Philippines	79.127.244.215		
980e0ecd-f565-4c7c-8313-02bbc49a659d	-1	ee0c55f6-019c-4310-bd9a-9715db7f7ec5	"1,510,875,956"	Safari				Android Tablet					UTF-8	pt-br	RU	Russia	229.172.10.46		
980e0ecd-f565-4c7c-8313-02bbc49a659d	-1	ee0c55f6-019c-4310-bd9a-9715db7f7ec5	"1,510,876,218"	Safari				Android Tablet					UTF-8	pt-br	RU	Russia	229.172.10.46		
980e0ecd-f565-4c7c-8313-02bbc49a659d	6dcece52-0e45-4389-b323-6c204348dfeb	ee0c55f6-019c-4310-bd9a-9715db7f7ec5	"1,510,876,298"	Edge				Desktop					UTF-8	pt-br	RU	Russia	229.172.10.46		
93b74a58-abd6-4fb1-a8ed-2eeb64581423	-1	fd64df22-9f42-4711-b62e-d114b6e257bc	"1,500,248,825"	Firefox				Android Tablet					UTF-8	de	ID	Indonesia	241.33.61.189		
93b74a58-abd6-4fb1-a8ed-2eeb64581423	-1	fd64df22-9f42-4711-b62e-d114b6e257bc	"1,500,249,361"	Firefox				Android Tablet					UTF-8	de	ID	Indonesia	241.33.61.189		
93b74a58-abd6-4fb1-a8ed-2eeb64581423	-1	fd64df22-9f42-4711-b62e-d114b6e257bc	"1,500,249,394"	Safari				BlackBerry 10					UTF-8	de	ID	Indonesia	241.33.61.189		
93b74a58-abd6-4fb1-a8ed-2eeb64581423	35d6c827-c0e3-4abd-8f96-01b0158d2dc6	fd64df22-9f42-4711-b62e-d114b6e257bc	"1,500,249,595"	Safari				BlackBerry 10					UTF-8	de	ID	Indonesia	241.33.61.189		
0ae68ee9-ff08-4bfa-bc8f-5e238427780f	-1	5a61fd38-915d-4cfd-bc3c-7c7ed12e6d87	"1,489,880,912"	Safari				Apple Ipod					UTF-8	en-gb	BO	Bolivia	199.224.161.238		
0ae68ee9-ff08-4bfa-bc8f-5e238427780f	903641cf-03de-48e1-a16e-2479ee22c1f0	5a61fd38-915d-4cfd-bc3c-7c7ed12e6d87	"1,489,881,308"	Edge				Apple Tablet					UTF-8	en-gb	BO	Bolivia	199.224.161.238		
2a20feeb-182c-4f49-99a4-0101347c2735	-1	c0f1b463-1493-42e9-9e33-3b3d26f972be	"1,505,519,044"	Firefox				Android Tablet					UTF-8	ru	PL	Poland	33.228.190.102		
2a20feeb-182c-4f49-99a4-0101347c2735	-1	c0f1b463-1493-42e9-9e33-3b3d26f972be	"1,505,519,240"	Safari				Apple Phone					UTF-8	ru	PL	Poland	33.228.190.102		
2a20feeb-182c-4f49-99a4-0101347c2735	-1	c0f1b463-1493-42e9-9e33-3b3d26f972be	"1,505,519,297"	Firefox				Android Tablet					UTF-8	ru	PL	Poland	33.228.190.102		
2a20feeb-182c-4f49-99a4-0101347c2735	cbe9bedf-3b8b-41fa-b55b-88ae886459ac	c0f1b463-1493-42e9-9e33-3b3d26f972be	"1,505,519,702"	Safari				Apple Phone					UTF-8	ru	PL	Poland	33.228.190.102		
848008a9-748e-4970-83d0-389bf52f2368	-1	24e37243-aa86-4480-ab10-a3321964edfd	"1,503,618,454"	Edge				Android Tablet					UTF-8	es-419	CN	China	120.227.223.252		
848008a9-748e-4970-83d0-389bf52f2368	98c840d2-ee99-41ba-a4cf-bed74cfe7abe	24e37243-aa86-4480-ab10-a3321964edfd	"1,503,618,612"	Edge				Android Tablet					UTF-8	es-419	CN	China	120.227.223.252		
3cf011d7-66c8-4fdc-8596-b13989825860	b1c8211e-72f0-4536-b962-e0dca6b1e054	52c68ac5-10bb-4236-a2ac-1084a51e6f75	"1,499,903,590"	Safari				Apple Phone					UTF-8	pt-br	CN	China	251.179.177.85		
2bef5c22-feb0-48c6-8555-f2225d70f30b	-1	c35e55cf-94e1-450d-977c-c90fbe1b33bc	"1,489,275,802"	Firefox				Window Tablet					UTF-8	de	SE	Sweden	146.75.6.49		
2bef5c22-feb0-48c6-8555-f2225d70f30b	-1	c35e55cf-94e1-450d-977c-c90fbe1b33bc	"1,489,275,961"	Safari				Android Phone					UTF-8	de	SE	Sweden	146.75.6.49		
2bef5c22-feb0-48c6-8555-f2225d70f30b	664e6244-875d-442d-a0ab-d67d5bbbf9ff	c35e55cf-94e1-450d-977c-c90fbe1b33bc	"1,489,276,368"	Safari				Android Phone					UTF-8	de	SE	Sweden	146.75.6.49		
85e1d813-89c3-4080-94c9-7762fdd327e4	-1	a1efc1bb-6693-47bc-8d65-8b24bb6f71e5	"1,486,338,388"	Safari				Window Tablet					UTF-8	de	TH	Thailand	147.117.110.41		
85e1d813-89c3-4080-94c9-7762fdd327e4	-1	a1efc1bb-6693-47bc-8d65-8b24bb6f71e5	"1,486,338,920"	Safari				Window Tablet					UTF-8	de	TH	Thailand	147.117.110.41		
85e1d813-89c3-4080-94c9-7762fdd327e4	024d96b8-dcb7-4d94-aace-8e529323a831	a1efc1bb-6693-47bc-8d65-8b24bb6f71e5	"1,486,339,123"	Safari				Desktop					UTF-8	de	TH	Thailand	147.117.110.41		
7917cff1-11b3-491c-a0a6-c6599b12e1ae	-1	60e868c1-3dad-4e38-88c3-0f464663afa3	"1,489,708,209"	Safari				Window Tablet					UTF-8	es	KG	Kyrgyzstan	247.183.254.47		
7917cff1-11b3-491c-a0a6-c6599b12e1ae	-1	60e868c1-3dad-4e38-88c3-0f464663afa3	"1,489,708,449"	Safari				Window Tablet					UTF-8	es	KG	Kyrgyzstan	247.183.254.47		
7917cff1-11b3-491c-a0a6-c6599b12e1ae	4b351910-a6c6-4431-ba80-9f9f6b641383	60e868c1-3dad-4e38-88c3-0f464663afa3	"1,489,708,797"	Safari				Apple Ipod					UTF-8	es	KG	Kyrgyzstan	247.183.254.47		
d5e9f90d-c5cd-4a3d-88dc-6e28c3d18fe2	-1	315aa603-193a-4173-8499-cdbf4b1f83e4	"1,485,992,750"	Edge				BlackBerry 10					UTF-8	es-419	RU	Russia	46.90.102.64		
d5e9f90d-c5cd-4a3d-88dc-6e28c3d18fe2	-1	315aa603-193a-4173-8499-cdbf4b1f83e4	"1,485,992,908"	Firefox				Apple Ipod					UTF-8	es-419	RU	Russia	46.90.102.64		
d5e9f90d-c5cd-4a3d-88dc-6e28c3d18fe2	d95d9bdd-25c9-4b05-824d-6d0cde0edf1f	315aa603-193a-4173-8499-cdbf4b1f83e4	"1,485,993,208"	Firefox				Apple Ipod					UTF-8	es-419	RU	Russia	46.90.102.64		
ef086990-58ee-4b59-8add-11b528b9843a	-1	9c1ea302-26eb-45a6-849d-043f50a5cc96	"1,500,594,565"	Safari				Apple Phone					UTF-8	zh-tw	RU	Russia	66.138.102.100		
ef086990-58ee-4b59-8add-11b528b9843a	660bec3d-ad25-4a41-995e-be8c9720df48	9c1ea302-26eb-45a6-849d-043f50a5cc96	"1,500,594,963"	Firefox				Apple Ipod					UTF-8	zh-tw	RU	Russia	66.138.102.100		
10f87a05-ad3c-4e03-9159-61d187433ee6	e8c14a1e-1087-4108-95e5-9f2c9908ff2b	95cf9c24-a812-415d-90e9-efec9ceac02b	"1,509,839,650"	Safari				Apple Phone					UTF-8	de	FR	France	135.11.199.164		
5b1e89a3-68a9-4f3a-9f49-5465c5927769	-1	9c2e621f-c0aa-499c-b7b9-d0b6d0519c59	"1,512,430,721"	Safari				Android Tablet					UTF-8	es-419	AM	Armenia	142.143.231.233		
5b1e89a3-68a9-4f3a-9f49-5465c5927769	-1	9c2e621f-c0aa-499c-b7b9-d0b6d0519c59	"1,512,431,258"	Safari				Android Tablet					UTF-8	es-419	AM	Armenia	142.143.231.233		
5b1e89a3-68a9-4f3a-9f49-5465c5927769	69c8c8d9-6c5c-42d5-8b48-fa0f105c6faf	9c2e621f-c0aa-499c-b7b9-d0b6d0519c59	"1,512,431,424"	Edge				Apple Ipod					UTF-8	es-419	AM	Armenia	142.143.231.233		
f5b9b303-c753-4cd8-877f-a2ebb1d00239	77a57740-b05b-418a-887f-bc5f5ce71eb1	27d336c2-2803-44ef-98df-96801a880b13	"1,485,733,849"	Edge				BlackBerry 10					UTF-8	ru	MG	Madagascar	54.4.175.113		
9b9f4a20-b9ef-4014-b564-c6669e05dd7f	-1	587d1a06-5fc4-4083-b5b7-1cde56045637	"1,487,202,836"	Edge				Window Phone					UTF-8	es	MK	Macedonia	201.27.155.69		
9b9f4a20-b9ef-4014-b564-c6669e05dd7f	-1	587d1a06-5fc4-4083-b5b7-1cde56045637	"1,487,202,841"	Edge				Android Tablet					UTF-8	es	MK	Macedonia	201.27.155.69		
9b9f4a20-b9ef-4014-b564-c6669e05dd7f	9f6ecbc3-ab84-4004-b6f2-8cda56054df6	587d1a06-5fc4-4083-b5b7-1cde56045637	"1,487,203,185"	Edge				Android Tablet					UTF-8	es	MK	Macedonia	201.27.155.69		
6e7a2d49-d993-4267-9e64-1506c977f074	-1	0fa0caf1-4f17-4cd5-a078-423ee79c1484	"1,512,172,150"	Firefox				Android Tablet					UTF-8	en-us	PT	Portugal	228.114.116.191		
6e7a2d49-d993-4267-9e64-1506c977f074	c6227ff4-1933-44b2-bb07-eb820ad9549b	0fa0caf1-4f17-4cd5-a078-423ee79c1484	"1,512,172,662"	Safari				Desktop					UTF-8	en-us	PT	Portugal	228.114.116.191		
1c98b78d-a159-470c-89ea-9f4defe5c670	41fde7f8-660d-4bc9-8cb4-41a29dcecb1e	e9f6fe19-5d5b-4733-acc0-b0501609f4bd	"1,508,543,549"	Firefox				Window Tablet					UTF-8	fr	NO	Norway	130.92.153.186		
3262a50e-2376-4d34-9e1c-ad49722f33d5	-1	4579517d-a2f6-4642-8434-652c16c96902	"1,510,962,494"	Firefox				Window Tablet					UTF-8	en-gb	JP	Japan	158.46.144.248		
3262a50e-2376-4d34-9e1c-ad49722f33d5	bfda41ad-f852-4632-bb44-97d47a0b3ce4	4579517d-a2f6-4642-8434-652c16c96902	"1,510,963,008"	Firefox				Window Tablet					UTF-8	en-gb	JP	Japan	158.46.144.248		
555240d0-804d-4a6b-86eb-8f292a24a1ef	5f266f4c-564e-4c21-a64b-9d9e96347789	c2f0ac7a-45c8-4947-b9c2-052ad5aa3058	"1,507,938,879"	Edge				Android Phone					UTF-8	es-419	CN	China	207.91.255.192		
3f19e7ef-39e6-43e2-a081-9beb506b826c	-1	8cf22d7c-b406-4292-a74c-807f646c9907	"1,498,348,293"	Safari				Android Phone					UTF-8	es-419	CN	China	24.47.88.156		
3f19e7ef-39e6-43e2-a081-9beb506b826c	-1	8cf22d7c-b406-4292-a74c-807f646c9907	"1,498,348,583"	Safari				Window Phone					UTF-8	es-419	CN	China	24.47.88.156		
3f19e7ef-39e6-43e2-a081-9beb506b826c	0dfebd33-3058-4ffa-a880-3a47a5c3c9fe	8cf22d7c-b406-4292-a74c-807f646c9907	"1,498,348,663"	Safari				Window Phone					UTF-8	es-419	CN	China	24.47.88.156		
8d20fd71-f350-4d6f-bdb6-6509428ed5fc	-1	67860d22-636e-4842-ae2e-425d7d5aad45	"1,488,930,643"	Safari				Apple Ipod					UTF-8	es	US	United States	157.99.66.74		
8d20fd71-f350-4d6f-bdb6-6509428ed5fc	feb2536d-b940-4825-bdc4-8d3b74dd809b	67860d22-636e-4842-ae2e-425d7d5aad45	"1,488,930,792"	Edge				Window Phone					UTF-8	es	US	United States	157.99.66.74		
1d9570de-dee6-4acc-b255-219e2e7d0636	-1	adeeeadd-a2cb-4de9-a111-47d817a1d7fe	"1,498,348,071"	Firefox				Window Phone					UTF-8	ru	UA	Ukraine	217.225.225.113		
1d9570de-dee6-4acc-b255-219e2e7d0636	cca486dd-c3c3-48a3-9074-75978bff4075	adeeeadd-a2cb-4de9-a111-47d817a1d7fe	"1,498,348,633"	Firefox				Window Phone					UTF-8	ru	UA	Ukraine	217.225.225.113		
76896eb8-986b-4615-b4ff-37136af7f4f6	-1	6a2f6fa1-12b8-40fb-83c8-0aa7311f6c50	"1,504,914,314"	Safari				Apple Phone					UTF-8	es	MX	Mexico	252.242.0.193		
76896eb8-986b-4615-b4ff-37136af7f4f6	7a3a77fd-5ca0-4b59-994b-700f3a23df26	6a2f6fa1-12b8-40fb-83c8-0aa7311f6c50	"1,504,914,774"	Firefox				Apple Tablet					UTF-8	es	MX	Mexico	252.242.0.193		
bf4d0530-0c38-4e4c-959d-bdedb3808471	-1	d23d597e-89aa-4e59-bd04-74bf8c7e3e17	"1,493,423,793"	Safari				Apple Phone					UTF-8	ja-jp	AR	Argentina	182.203.53.55		
bf4d0530-0c38-4e4c-959d-bdedb3808471	92db7ab5-d5ce-4bcb-9f3c-f36a3f461751	d23d597e-89aa-4e59-bd04-74bf8c7e3e17	"1,493,423,936"	Firefox				Android Phone					UTF-8	ja-jp	AR	Argentina	182.203.53.55		
c30e7e02-e2d6-4e29-8ebf-fc9cec731c0f	-1	8e6331fb-7d75-49aa-8ea0-e3e61aaaf423	"1,512,862,827"	Firefox				Desktop					UTF-8	en-us	PE	Peru	218.87.107.253		
c30e7e02-e2d6-4e29-8ebf-fc9cec731c0f	-1	8e6331fb-7d75-49aa-8ea0-e3e61aaaf423	"1,512,863,194"	Firefox				Desktop					UTF-8	en-us	PE	Peru	218.87.107.253		
c30e7e02-e2d6-4e29-8ebf-fc9cec731c0f	-1	8e6331fb-7d75-49aa-8ea0-e3e61aaaf423	"1,512,863,216"	Edge				Apple Phone					UTF-8	en-us	PE	Peru	218.87.107.253		
c30e7e02-e2d6-4e29-8ebf-fc9cec731c0f	a8c399a2-ecc6-4a4b-be63-9adb10d830fa	8e6331fb-7d75-49aa-8ea0-e3e61aaaf423	"1,512,863,623"	Edge				Apple Phone					UTF-8	en-us	PE	Peru	218.87.107.253		
b9734edc-5f21-40c2-92b7-f99175c0c253	-1	2fc1d0b9-976a-484c-8b90-09b8863c6798	"1,496,620,515"	Safari				Android Phone					UTF-8	ja-jp	AM	Armenia	109.237.206.214		
b9734edc-5f21-40c2-92b7-f99175c0c253	75be0346-b23f-4394-81f2-8f834edbd67b	2fc1d0b9-976a-484c-8b90-09b8863c6798	"1,496,620,734"	Safari				Android Phone					UTF-8	ja-jp	AM	Armenia	109.237.206.214		
648eeeab-3b91-4040-9644-54012aef5fbc	2ae2788a-a94b-44e7-9c8f-6e67e386224d	298748ac-6f44-4635-bbd3-492ab5aeb7b0	"1,501,545,182"	Edge				Apple Tablet					UTF-8	ja-jp	ID	Indonesia	27.242.147.34		
79d98d52-22bb-4c35-90fb-a854f37989e0	a562815a-822f-4a98-b1f7-2bd9b93e9876	a8000904-9454-4124-b15d-b7c1ec8f00bc	"1,497,657,008"	Firefox				Apple Tablet					UTF-8	fr	CN	China	29.114.122.246		
12965969-212a-409e-aa99-1c706c612abd	-1	54c7065e-6730-4dc8-ab34-36c5db0f3e29	"1,501,112,583"	Edge				Android Phone					UTF-8	fr	KZ	Kazakhstan	180.155.170.120		
12965969-212a-409e-aa99-1c706c612abd	-1	54c7065e-6730-4dc8-ab34-36c5db0f3e29	"1,501,112,684"	Safari				Apple Phone					UTF-8	fr	KZ	Kazakhstan	180.155.170.120		
12965969-212a-409e-aa99-1c706c612abd	-1	54c7065e-6730-4dc8-ab34-36c5db0f3e29	"1,501,113,007"	Edge				Android Phone					UTF-8	fr	KZ	Kazakhstan	180.155.170.120		
12965969-212a-409e-aa99-1c706c612abd	ad6c4b61-77bd-4453-9871-21009bc7011d	54c7065e-6730-4dc8-ab34-36c5db0f3e29	"1,501,113,140"	Safari				Apple Phone					UTF-8	fr	KZ	Kazakhstan	180.155.170.120		
d55433bc-8165-44e5-bcf5-5c5a6914f130	-1	6832ba64-69b5-49cf-9d1c-d48b65e2c6cc	"1,509,320,849"	Firefox				Window Tablet					UTF-8	en-gb	PH	Philippines	90.49.143.65		
d55433bc-8165-44e5-bcf5-5c5a6914f130	-1	6832ba64-69b5-49cf-9d1c-d48b65e2c6cc	"1,509,320,944"	Edge				Apple Ipod					UTF-8	en-gb	PH	Philippines	90.49.143.65		
d55433bc-8165-44e5-bcf5-5c5a6914f130	75982579-6eb5-4239-bf88-bb2012144623	6832ba64-69b5-49cf-9d1c-d48b65e2c6cc	"1,509,321,031"	Edge				Apple Ipod					UTF-8	en-gb	PH	Philippines	90.49.143.65		
3ee37503-5f89-49d1-9ea4-471ecb3b1404	97fb1158-8451-4af7-844b-45245501363b	475feacc-456d-44cf-86a0-044ff3f70f3c	"1,492,214,297"	Edge				Android Tablet					UTF-8	en-us	ID	Indonesia	128.141.147.84		
1a3ac098-ff0e-4a48-8e5f-3cfe3ca365b4	56b07daf-e1d2-4fd3-904e-dca6c756b185	e2102234-dd64-4084-ad98-ee6c9c884946	"1,483,401,058"	Firefox				BlackBerry 10					UTF-8	ru	FI	Finland	138.209.124.80		
b100bfdc-24c8-4dec-8f7c-ffa0bd91db64	-1	533af035-d3dd-4ebf-ab41-9ed563613106	"1,507,852,299"	Firefox				Android Phone					UTF-8	fr	PH	Philippines	164.13.75.232		
b100bfdc-24c8-4dec-8f7c-ffa0bd91db64	-1	533af035-d3dd-4ebf-ab41-9ed563613106	"1,507,852,452"	Edge				Apple Phone					UTF-8	fr	PH	Philippines	164.13.75.232		
b100bfdc-24c8-4dec-8f7c-ffa0bd91db64	7fa69a66-8bd8-4c05-ad1e-92cd82f03298	533af035-d3dd-4ebf-ab41-9ed563613106	"1,507,852,455"	Firefox				Android Phone					UTF-8	fr	PH	Philippines	164.13.75.232		
c9800953-1aa0-47ad-9c53-114192062c75	58b7be5b-10ee-4c3e-97ee-65f34a99528c	aa20f48a-eb59-41f1-bbd6-18a2138e490f	"1,489,017,093"	Edge				Apple Tablet					UTF-8	en-gb	RU	Russia	167.133.139.124		
1884d8d1-c571-4256-9562-c9cf60f047d7	-1	85ca241c-fb28-47d0-b8fd-fc4ed542ffac	"1,512,777,329"	Edge				Desktop					UTF-8	ja-jp	CA	Canada	26.20.231.70		
1884d8d1-c571-4256-9562-c9cf60f047d7	62cc61cb-8124-42c3-8294-b5ac9b92d03d	85ca241c-fb28-47d0-b8fd-fc4ed542ffac	"1,512,777,400"	Edge				Desktop					UTF-8	ja-jp	CA	Canada	26.20.231.70		
f74fe7f7-cd32-4fbe-8480-bc25249ae7ee	-1	64408072-b226-4582-9368-95258273eb65	"1,501,458,697"	Edge				Window Phone					UTF-8	pt-br	BQ	"Bonaire, Saint Eustatius and Saba "	122.230.216.19		
